4893.024573760897,4869.536865649491,5079.966939216147,4869.063162888658,4555.862062516138,4888.502680457383,5000.612008475505,5271.943216146697,4670.380485914099,5851.347754066258,4681.506776204592,5081.19608613904,5074.736409474687,5164.640635408605,5549.669204799088,4822.243841615947,4482.255150956173,5131.401287796703,5828.596687886629,4220.389971579884,5916.824685257731,4974.793888495725,5420.121494459736,4645.421040055327,5034.539254083642
5397.762167191013,4461.291159888719,5056.878235855982,4646.791419570157,4912.2782515197505,5528.188332857435,4436.565249170638,4791.741582566871,4673.4801079225845,4723.071127232685,4706.9758201407085,5274.86364517575,4562.685344664166,3516.126868444762,4929.221474987787,4327.132673584314,5034.624297168578,4738.122068547314,4561.372015457215,5405.361290834084,5124.332368409938,4960.59513182948,4515.544639849358,5488.12444965386,5325.34633923687
4173.6261573646325,5122.141843471914,4564.117612148655,4584.824533893002,5379.286717464057,5532.282077645479,4592.150005910047,4820.4198764305975,4217.482802683302,5262.512850230464,4404.521119850551,4909.673709762867,4049.677765727756,4591.694649968351,5607.439028383362,6114.968213076648,4700.08695854664,5476.794045018754,5081.871342682321,4883.2623390543085,4387.0769500492015,6071.735022136796,5850.9094598276,4403.476115328722,5464.422061803537
4498.536521547981,5317.401259392709,5241.246464032791,4538.070598461367,5230.405904076298,3918.722523340767,4736.062760286307,4621.752461698072,5074.397611384539,5495.259347233149,4492.785380722254,5353.4596465961995,4893.223609167482,4456.388689780572,5490.287167084237,5134.874342827818,5336.205221690234,5058.028682803119,4721.417315099412,5971.61061792365,5103.985953399421,4695.833852442329,4961.892147147105,4812.215544953453,4578.230198854617
4903.879101041803,4659.759149032202,4872.871183752868,5350.007657933154,5022.033462542799,5303.616291338784,4232.732515332736,5156.239869399205,5232.1987064198365,4353.897613338619,5292.959966616868,5447.257358823708,3838.783245897231,4915.321719542722,4593.243222085538,5160.620471195205,4879.207324888054,3947.392750556555,4295.374848525286,5443.334000329588,4919.6206849320515,4419.004518253553,5234.315047957571,4501.13155654703,4769.680599205005
4563.432270089907,5326.446443527311,5147.298246962051,5133.692200738577,5285.023507795716,4945.394501461878,4986.962195205659,4668.508621568792,5303.2778301439,5001.214272363026,5210.665890260889,4783.793860912167,5646.27475178298,4620.600217558795,5625.251052355372,4528.2529199322535,4870.361558030561,5818.090371065752,5741.143709610526,4960.542000012848,5285.45267196424,4783.597870623666,4899.394480423554,6005.117110030733,4416.214825571653
5687.383878406063,4656.603947580146,5023.397315161978,5977.217285661847,4896.148581986575,5001.106224588049,4996.633732428422,4971.344774413532,5146.836187588615,4912.793301855425,4894.545364857966,5207.481388129232,4631.904693493445,4999.788518663447,4934.8976868884365,4666.617437126229,4691.2309666873325,4995.26476478138,5920.3158564862215,5190.401226028874,5486.1476515107615,4237.995891571298,4772.468080536969,4961.196873680184,4492.199328664436
5913.713427568799,5081.43450481165,4555.442202603683,5791.239064023889,4521.0238087204425,4946.424464198558,5233.467336544184,5941.207550491545,5047.769346996929,5302.7126568331405,4833.268274734321,5042.013735565724,5525.556904069329,5099.8364335478645,5147.202779702426,5397.9967956922255,4395.9869951526,5160.185073195038,5187.612929558903,5224.129063018569,5296.004804495642,5275.1475117329455,4848.548473579183,5010.0784519008985,5037.194811206089
5180.038843104713,5751.041782546564,5253.158910313996,5507.7876395807025,5329.713717285728,5004.140519761902,5866.658173184424,4998.774271608853,5019.527534468679,4503.502395257223,4766.315903474808,5391.452065770447,5089.912795532798,5712.723311369868,5052.800394616004,5756.47842620364,5226.194736856213,5611.958663798331,5687.028180340699,6108.889225403753,4567.895279487858,5825.922995242049,5725.973675214163,4844.002055324898,4940.042726442285
4815.897167858202,4466.679553825092,5051.71402840455,4895.365917183984,5433.56979939775,5186.649552674996,4624.930239911621,4784.615818968032,5106.98301537007,4993.927363967196,4884.971405353908,4107.381128207872,4834.312089712153,5578.947424218135,4824.23101745569,5628.138170875447,5142.468069934379,5383.219746596036,5356.743920390935,4352.242653307205,5522.051071851567,4243.188170176805,5082.600638061715,4781.245672257404,5612.97966756256
